participant,group,test,stim1,stim2,stim3,response,odd-one-out,correct-response
C015,HV,post,bart,bot,bart,2,2,1
C015,HV,post,bared,bird,bared,3,2,0
C015,HV,post,boat,boat,bout,3,3,1
C015,HV,post,but,bart,bart,3,1,0
C015,HV,post,bared,bird,bird,1,1,1
C015,HV,post,bait,bait,bite,3,3,1
C015,HV,post,buoyed,buoyed,board,3,3,1
C015,HV,post,but,bart,but,3,2,0
C015,HV,post,bird,bared,bared,3,1,0
C015,HV,post,beat,bit,beat,1,2,0
C015,HV,post,bite,bait,bite,3,2,0
C015,HV,post,bite,bait,bait,2,1,0
C015,HV,post,bit,beat,beat,2,1,0
C015,HV,post,bared,beard,beard,2,1,0
C015,HV,post,bit,beat,bit,2,2,1
C015,HV,post,bird,bird,bared,3,3,1
C015,HV,post,bite,bit,bit,2,1,0
C015,HV,post,but,bot,bot,2,1,0
C015,HV,post,bared,bared,beard,1,3,0
C015,HV,post,bait,bet,bait,2,2,1
C015,HV,post,beard,bared,bared,1,1,1
C015,HV,post,bart,bot,bot,2,1,0
C015,HV,post,bart,bert,bart,3,2,0
C015,HV,post,poot,put,poot,2,2,1
C015,HV,post,bert,bart,bart,1,1,1
C015,HV,post,bot,bot,bart,2,3,0
C015,HV,post,bit,bit,beat,3,3,1
C015,HV,post,bart,bart,but,1,3,0
C015,HV,post,bout,bout,boat,3,3,1
C015,HV,post,bet,bait,bet,2,2,1
C015,HV,post,bit,bet,bit,1,2,0
C015,HV,post,bet,bit,bet,1,2,0
C015,HV,post,bart,but,bart,1,2,0
C015,HV,post,buoyed,board,buoyed,2,2,1
C015,HV,post,bit,bet,bet,3,1,0
C015,HV,post,bart,bart,bot,3,3,1
C015,HV,post,bert,bert,bart,3,3,1
C015,HV,post,bat,but,but,1,1,1
C015,HV,post,bit,bite,bite,2,1,0
C015,HV,post,bait,bite,bait,1,2,0
C015,HV,post,put,put,poot,3,3,1
C015,HV,post,bat,but,bat,1,2,0
C015,HV,post,bout,boat,boat,1,1,1
C015,HV,post,bot,bart,bot,2,2,1
C015,HV,post,bot,but,but,3,1,0
C015,HV,post,bet,bet,bait,1,3,0
C015,HV,post,but,but,bat,2,3,0
C015,HV,post,but,bat,bat,3,1,0
C015,HV,post,bout,boat,bout,2,2,1
C015,HV,post,put,poot,put,2,2,1
C015,HV,post,bite,bit,bite,3,2,0
C015,HV,post,bait,bait,bet,1,3,0
C015,HV,post,bait,bet,bet,1,1,1
C015,HV,post,boat,bout,boat,2,2,1
C015,HV,post,board,buoyed,board,2,2,1
C015,HV,post,bart,bart,bert,1,3,0
C015,HV,post,bit,bit,bite,3,3,1
C015,HV,post,boat,bout,bout,1,1,1
C015,HV,post,beat,bit,bit,2,1,0
C015,HV,post,bot,but,bot,3,2,0
C015,HV,post,bird,bared,bird,3,2,0
C015,HV,post,bet,bet,bit,1,3,0
C015,HV,post,but,but,bart,2,3,0
C015,HV,post,bared,beard,bared,2,2,1
C015,HV,post,poot,put,put,1,1,1
C015,HV,post,board,board,buoyed,1,3,0
C013,HV,post,bert,bert,bart,3,3,1
C013,HV,post,poot,put,poot,2,2,1
C013,HV,post,bit,bit,bet,3,3,1
C013,HV,post,put,put,poot,3,3,1
C013,HV,post,bet,bet,bit,3,3,1
C013,HV,post,bot,but,bot,2,2,1
C013,HV,post,bared,beard,beard,1,1,1
C013,HV,post,but,bart,bart,1,1,1
C013,HV,post,bit,bet,bit,2,2,1
C013,HV,post,bite,bait,bite,2,2,1
C013,HV,post,bit,beat,bit,2,2,1
C013,HV,post,bait,bait,bite,3,3,1
C013,HV,post,put,poot,poot,1,1,1
C013,HV,post,bet,bait,bait,1,1,1
C013,HV,post,beat,bit,beat,2,2,1
C013,HV,post,boat,boat,bout,3,3,1
C013,HV,post,bart,bot,bart,2,2,1
C013,HV,post,bot,bot,bart,3,3,1
C013,HV,post,bite,bite,bit,3,3,1
C013,HV,post,bout,boat,boat,1,1,1
C013,HV,post,bait,bet,bait,2,2,1
C013,HV,post,but,bot,bot,1,1,1
C013,HV,post,buoyed,buoyed,board,3,3,1
C013,HV,post,bert,bart,bart,1,1,1
C013,HV,post,bit,bite,bit,2,2,1
C013,HV,post,but,but,bart,3,3,1
C013,HV,post,bet,bet,bait,3,3,1
C013,HV,post,bared,beard,beard,1,1,1
C013,HV,post,beat,bit,bit,1,1,1
C013,HV,post,bit,bite,bite,1,1,1
C013,HV,post,boat,bout,boat,2,2,1
C013,HV,post,bot,bart,bot,2,2,1
C013,HV,post,bite,bit,bit,1,1,1
C013,HV,post,bite,bait,bait,1,1,1
C013,HV,post,board,board,buoyed,1,3,0
C013,HV,post,beat,beat,bit,3,3,1
C013,HV,post,beard,bared,beard,2,2,1
C013,HV,post,bot,bot,but,3,3,1
C013,HV,post,bit,beat,beat,1,1,1
C013,HV,post,bot,but,but,1,1,1
C013,HV,post,bared,bared,beard,3,3,1
C013,HV,post,bet,bit,bet,2,2,1
C013,HV,post,bart,bart,but,2,3,0
C013,HV,post,bird,bared,bared,1,1,1
C013,HV,post,board,buoyed,buoyed,1,1,1
C013,HV,post,but,but,bat,3,3,1
C013,HV,post,bart,but,bart,2,2,1
C013,HV,post,bart,bert,bart,2,2,1
C013,HV,post,bait,bite,bait,2,2,1
C013,HV,post,boat,bout,bout,1,1,1
C013,HV,post,bert,bart,bert,2,2,1
C013,HV,post,bart,bart,bert,3,3,1
C013,HV,post,bit,bit,beat,3,3,1
C013,HV,post,bart,but,but,1,1,1
C013,HV,post,bait,bait,bet,3,3,1
C013,HV,post,bared,bird,bird,1,1,1
C013,HV,post,bout,boat,bout,2,2,1
C013,HV,post,bait,bite,bite,1,1,1
C013,HV,post,bart,bart,bot,3,3,1
C013,HV,post,but,bart,but,2,2,1
C013,HV,post,bart,bert,bert,2,1,0
C013,HV,post,bat,but,but,1,1,1
C013,HV,post,bart,bot,bot,1,1,1
C013,HV,post,buoyed,board,board,1,1,1
C013,HV,post,bared,beard,bared,2,2,1
C013,HV,post,but,bat,but,2,2,1
C013,HV,post,bot,but,but,3,1,0
C013,HV,post,bet,bait,bet,2,2,1
C013,HV,post,but,bot,but,2,2,1
C013,HV,post,bot,bart,bart,1,1,1
C013,HV,post,but,bat,bat,1,1,1
C013,HV,post,bared,bared,bird,3,3,1
C013,HV,post,board,buoyed,board,2,2,1
C013,HV,post,bared,bird,bared,3,2,0
C013,HV,post,bet,bit,bit,1,1,1
C013,HV,post,bout,bout,boat,3,3,1
C013,HV,post,bat,bat,but,2,3,0
C013,HV,post,poot,poot,put,3,3,1
C013,HV,post,bird,bared,bird,2,2,1
C013,HV,post,buoyed,board,buoyed,2,2,1
C013,HV,post,bite,bit,bite,2,2,1
C013,HV,post,beard,bared,bared,1,1,1
C013,HV,post,bird,bird,bared,2,3,0
C013,HV,post,bait,bet,bet,1,1,1
C013,HV,post,bite,bite,bait,3,3,1
C013,HV,post,poot,put,put,2,1,0
C013,HV,post,put,poot,put,2,2,1
C013,HV,post,bit,bit,bite,3,3,1
C013,HV,post,bit,bet,bet,1,1,1
C013,HV,post,bat,but,bat,3,2,0
C014,HV,post,poot,poot,put,3,3,1
C014,HV,post,bite,bait,bite,2,2,1
C014,HV,post,bait,bite,bite,1,1,1
C014,HV,post,bot,bot,bart,3,3,1
C014,HV,post,but,bart,but,2,2,1
C014,HV,post,bite,bite,bait,3,3,1
C014,HV,post,bart,but,bart,1,2,0
C014,HV,post,bait,bait,bite,3,3,1
C014,HV,post,boat,bout,boat,2,2,1
C014,HV,post,bit,bet,bet,3,1,0
C014,HV,post,bert,bert,bart,3,3,1
C014,HV,post,bet,bet,bait,3,3,1
C014,HV,post,bite,bite,bit,3,3,1
C014,HV,post,bird,bared,bird,1,2,0
C014,HV,post,but,bat,but,1,2,0
C014,HV,post,bird,bared,bared,3,1,0
C014,HV,post,bit,bit,bet,3,3,1
C014,HV,post,put,poot,put,1,2,0
C014,HV,post,bot,but,but,3,1,0
C014,HV,post,bet,bait,bet,2,2,1
C014,HV,post,bert,bart,bart,1,1,1
C014,HV,post,bared,bared,bird,3,3,1
C014,HV,post,bart,bot,bart,2,2,1
C014,HV,post,bit,bite,bit,2,2,1
C014,HV,post,bout,boat,bout,2,2,1
C014,HV,post,bout,bout,boat,3,3,1
C014,HV,post,beard,bared,bared,1,1,1
C014,HV,post,bit,beat,beat,1,1,1
C014,HV,post,but,bot,but,2,2,1
C014,HV,post,bart,bart,bot,3,3,1
C014,HV,post,bared,beard,beard,1,1,1
C014,HV,post,but,bot,bot,1,1,1
C014,HV,post,bite,bit,bit,1,1,1
C014,HV,post,bart,bert,bert,1,1,1
C014,HV,post,bared,beard,beard,1,1,1
C014,HV,post,bart,bart,but,3,3,1
C014,HV,post,bet,bit,bit,1,1,1
C014,HV,post,poot,put,poot,2,2,1
C014,HV,post,but,bart,bart,3,1,0
C014,HV,post,buoyed,board,buoyed,2,2,1
C014,HV,post,bart,bert,bart,1,2,0
C014,HV,post,bait,bet,bet,1,1,1
C014,HV,post,board,buoyed,board,1,2,0
C014,HV,post,bet,bait,bait,1,1,1
C014,HV,post,bit,bite,bite,1,1,1
C014,HV,post,bat,bat,but,2,3,0
C014,HV,post,bared,beard,bared,3,2,0
C014,HV,post,beard,bared,beard,2,2,1
C014,HV,post,bot,bart,bot,2,2,1
C014,HV,post,buoyed,buoyed,board,3,3,1
C014,HV,post,beat,beat,bit,3,3,1
C014,HV,post,beat,bit,bit,2,1,0
C014,HV,post,bart,bot,bot,1,1,1
C014,HV,post,bared,bird,bared,2,2,1
C014,HV,post,bared,bared,beard,3,3,1
C014,HV,post,bait,bait,bet,3,3,1
C014,HV,post,board,board,buoyed,3,3,1
C014,HV,post,bat,but,bat,1,2,0
C014,HV,post,bird,bird,bared,3,3,1
C014,HV,post,but,but,bart,3,3,1
C014,HV,post,bared,bird,bird,3,1,0
C014,HV,post,bart,but,but,1,1,1
C014,HV,post,bot,bot,but,3,3,1
C014,HV,post,bait,bet,bait,2,2,1
C014,HV,post,but,bat,bat,1,1,1
C014,HV,post,bert,bart,bert,2,2,1
C014,HV,post,bot,but,bot,2,2,1
C014,HV,post,but,but,bat,2,3,0
C014,HV,post,put,put,poot,3,3,1
C014,HV,post,buoyed,board,board,1,1,1
C014,HV,post,beat,bit,beat,2,2,1
C014,HV,post,bot,but,but,3,1,0
C014,HV,post,bite,bit,bite,2,2,1
C014,HV,post,bit,bit,bite,3,3,1
C014,HV,post,board,buoyed,buoyed,3,1,0
C014,HV,post,poot,put,put,2,1,0
C014,HV,post,bet,bit,bet,1,2,0
C014,HV,post,bit,bet,bit,1,2,0
C014,HV,post,boat,bout,bout,1,1,1
C014,HV,post,bot,bart,bart,1,1,1
C014,HV,post,bat,but,but,1,1,1
C014,HV,post,bet,bet,bit,3,3,1
C014,HV,post,put,poot,poot,1,1,1
C014,HV,post,bit,bit,beat,3,3,1
C014,HV,post,bart,bart,bert,2,3,0
C014,HV,post,bit,beat,bit,2,2,1
C014,HV,post,bout,boat,boat,3,1,0
C014,HV,post,boat,boat,bout,3,3,1
C014,HV,post,bite,bait,bait,2,1,0
C014,HV,post,bait,bite,bait,2,2,1
C017,HV,post,bit,bit,bet,3,3,1
C017,HV,post,bout,bout,boat,3,3,1
C017,HV,post,bite,bite,bit,3,3,1
C017,HV,post,board,board,buoyed,3,3,1
C017,HV,post,bert,bart,bert,1,2,0
C017,HV,post,bared,bared,bird,1,3,0
C017,HV,post,bat,bat,but,3,3,1
C017,HV,post,bared,bird,bird,2,1,0
C017,HV,post,bot,bart,bot,3,2,0
C017,HV,post,put,poot,poot,1,1,1
C017,HV,post,bird,bared,bared,2,1,0
C017,HV,post,bet,bait,bait,3,1,0
C017,HV,post,bite,bite,bait,3,3,1
C017,HV,post,bout,boat,bout,1,2,0
C017,HV,post,bit,bite,bit,2,2,1
C017,HV,post,buoyed,buoyed,board,3,3,1
C017,HV,post,bot,but,but,3,1,0
C017,HV,post,bet,bait,bet,1,2,0
C017,HV,post,put,put,poot,2,3,0
C017,HV,post,bit,bit,bite,3,3,1
C017,HV,post,bit,bit,beat,1,3,0
C017,HV,post,bart,but,but,1,1,1
C017,HV,post,but,but,bat,1,3,0
C017,HV,post,bart,bot,bart,2,2,1
C017,HV,post,bait,bait,bet,3,3,1
C017,HV,post,bit,bet,bet,1,1,1
C017,HV,post,bart,bot,bot,2,1,0
C017,HV,post,bet,bit,bet,3,2,0
C017,HV,post,but,bart,bart,3,1,0
C017,HV,post,bart,but,bart,3,2,0
C017,HV,post,bared,bared,beard,3,3,1
C017,HV,post,bait,bet,bet,1,1,1
C017,HV,post,bait,bait,bite,2,3,0
C017,HV,post,bat,but,bat,2,2,1
C017,HV,post,bet,bet,bit,1,3,0
C017,HV,post,bared,beard,beard,3,1,0
C017,HV,post,bat,but,but,1,1,1
C017,HV,post,bared,beard,beard,1,1,1
C017,HV,post,bot,bot,but,3,3,1
C017,HV,post,bot,bart,bart,2,1,0
C017,HV,post,beard,bared,beard,1,2,0
C017,HV,post,but,bot,but,3,2,0
C017,HV,post,but,bart,but,1,2,0
C017,HV,post,bart,bart,but,3,3,1
C017,HV,post,bart,bert,bert,1,1,1
C017,HV,post,but,but,bart,2,3,0
C017,HV,post,bite,bait,bite,3,2,0
C017,HV,post,but,bat,but,2,2,1
C017,HV,post,poot,poot,put,1,3,0
C017,HV,post,buoyed,board,buoyed,2,2,1
C017,HV,post,bite,bit,bit,3,1,0
C017,HV,post,put,poot,put,2,2,1
C017,HV,post,bared,beard,bared,3,2,0
C017,HV,post,poot,put,poot,2,2,1
C017,HV,post,bot,bot,bart,1,3,0
C017,HV,post,boat,bout,bout,2,1,0
C017,HV,post,bert,bert,bart,3,3,1
C017,HV,post,bared,bird,bared,1,2,0
C017,HV,post,bird,bird,bared,2,3,0
C017,HV,post,bait,bite,bait,3,2,0
C017,HV,post,bite,bit,bite,1,2,0
C017,HV,post,bit,beat,beat,2,1,0
C017,HV,post,bite,bait,bait,3,1,0
C017,HV,post,bert,bart,bart,1,1,1
C017,HV,post,board,buoyed,buoyed,2,1,0
C017,HV,post,but,bot,bot,3,1,0
C017,HV,post,bart,bart,bot,1,3,0
C017,HV,post,bit,bet,bit,2,2,1
C017,HV,post,bait,bite,bite,3,1,0
C017,HV,post,poot,put,put,3,1,0
C017,HV,post,board,buoyed,board,2,2,1
C017,HV,post,beat,bit,beat,2,2,1
C017,HV,post,bird,bared,bird,1,2,0
C017,HV,post,bot,but,but,1,1,1
C017,HV,post,bout,boat,boat,2,1,0
C017,HV,post,beat,beat,bit,3,3,1
C017,HV,post,beard,bared,bared,1,1,1
C017,HV,post,bit,bite,bite,2,1,0
C017,HV,post,bet,bit,bit,3,1,0
C017,HV,post,bot,but,bot,2,2,1
C017,HV,post,boat,bout,boat,1,2,0
C017,HV,post,boat,boat,bout,1,3,0
C017,HV,post,bart,bart,bert,3,3,1
C017,HV,post,beat,bit,bit,1,1,1
C017,HV,post,bait,bet,bait,2,2,1
C017,HV,post,but,bat,bat,3,1,0
C017,HV,post,bart,bert,bart,2,2,1
C017,HV,post,bet,bet,bait,2,3,0
C017,HV,post,bit,beat,bit,2,2,1
C017,HV,post,buoyed,board,board,1,1,1
C018,HV,post,bert,bart,bert,2,2,1
C018,HV,post,beard,bared,bared,1,1,1
C018,HV,post,bot,but,but,1,1,1
C018,HV,post,bout,boat,bout,2,2,1
C018,HV,post,bot,but,but,1,1,1
C018,HV,post,bit,bite,bite,1,1,1
C018,HV,post,bit,bet,bit,2,2,1
C018,HV,post,bot,bot,bart,3,3,1
C018,HV,post,bert,bert,bart,3,3,1
C018,HV,post,bot,bot,but,3,3,1
C018,HV,post,bared,bared,bird,1,3,0
C018,HV,post,bart,bart,but,2,3,0
C018,HV,post,bot,bart,bart,1,1,1
C018,HV,post,bit,bit,bite,3,3,1
C018,HV,post,bared,beard,bared,2,2,1
C018,HV,post,bout,boat,boat,1,1,1
C018,HV,post,bart,but,bart,2,2,1
C018,HV,post,bite,bite,bit,3,3,1
C018,HV,post,but,bart,bart,1,1,1
C018,HV,post,put,put,poot,3,3,1
C018,HV,post,bared,beard,beard,1,1,1
C018,HV,post,bart,bot,bot,1,1,1
C018,HV,post,bird,bared,bird,2,2,1
C018,HV,post,but,but,bat,3,3,1
C018,HV,post,but,bot,bot,1,1,1
C018,HV,post,bat,but,but,2,1,0
C018,HV,post,bird,bird,bared,1,3,0
C018,HV,post,buoyed,board,board,1,1,1
C018,HV,post,bet,bait,bait,1,1,1
C018,HV,post,bet,bet,bait,3,3,1
C018,HV,post,bared,bird,bared,3,2,0
C018,HV,post,but,bat,but,2,2,1
C018,HV,post,bite,bit,bite,2,2,1
C018,HV,post,boat,bout,bout,1,1,1
C018,HV,post,but,bot,but,2,2,1
C018,HV,post,bit,bet,bet,1,1,1
C018,HV,post,put,poot,put,1,2,0
C018,HV,post,bart,bart,bot,2,3,0
C018,HV,post,bet,bit,bet,2,2,1
C018,HV,post,bert,bart,bart,2,1,0
C018,HV,post,bait,bait,bite,3,3,1
C018,HV,post,bite,bait,bite,3,2,0
C018,HV,post,bite,bait,bait,2,1,0
C018,HV,post,bart,bert,bert,1,1,1
C018,HV,post,bart,bart,bert,3,3,1
C018,HV,post,beard,bared,beard,2,2,1
C018,HV,post,bait,bait,bet,3,3,1
C018,HV,post,bet,bait,bet,2,2,1
C018,HV,post,but,but,bart,3,3,1
C018,HV,post,bat,but,bat,3,2,0
C018,HV,post,bot,but,bot,2,2,1
C018,HV,post,beat,bit,bit,1,1,1
C018,HV,post,bared,bared,beard,3,3,1
C018,HV,post,board,buoyed,board,2,2,1
C018,HV,post,poot,poot,put,3,3,1
C018,HV,post,bait,bet,bait,1,2,0
C018,HV,post,bait,bite,bait,2,2,1
C018,HV,post,poot,put,put,1,1,1
C018,HV,post,bit,beat,bit,2,2,1
C018,HV,post,bout,bout,boat,3,3,1
C018,HV,post,bared,bird,bird,1,1,1
C018,HV,post,bart,bert,bart,1,2,0
C018,HV,post,but,bart,but,2,2,1
C018,HV,post,bart,bot,bart,2,2,1
C018,HV,post,bit,beat,beat,1,1,1
C018,HV,post,bite,bite,bait,3,3,1
C018,HV,post,board,board,buoyed,3,3,1
C018,HV,post,boat,boat,bout,3,3,1
C018,HV,post,bird,bared,bared,1,1,1
C018,HV,post,poot,put,poot,2,2,1
C018,HV,post,bared,beard,beard,1,1,1
C018,HV,post,bit,bite,bit,2,2,1
C018,HV,post,bet,bet,bit,3,3,1
C018,HV,post,buoyed,buoyed,board,3,3,1
C018,HV,post,bat,bat,but,3,3,1
C018,HV,post,but,bat,bat,2,1,0
C018,HV,post,bit,bit,beat,3,3,1
C018,HV,post,bit,bit,bet,3,3,1
C018,HV,post,boat,bout,boat,2,2,1
C018,HV,post,bet,bit,bit,1,1,1
C018,HV,post,bite,bit,bit,1,1,1
C018,HV,post,buoyed,board,buoyed,2,2,1
C018,HV,post,put,poot,poot,1,1,1
C018,HV,post,board,buoyed,buoyed,1,1,1
C018,HV,post,bait,bite,bite,1,1,1
C018,HV,post,beat,bit,beat,2,2,1
C018,HV,post,bot,bart,bot,1,2,0
C018,HV,post,beat,beat,bit,3,3,1
C018,HV,post,bait,bet,bet,1,1,1
C018,HV,post,bart,but,but,1,1,1
C019,HV,post,but,bot,bot,1,1,1
C019,HV,post,bot,but,bot,2,2,1
C019,HV,post,beat,bit,beat,2,2,1
C019,HV,post,bout,boat,bout,2,2,1
C019,HV,post,bit,bit,bet,3,3,1
C019,HV,post,bared,beard,beard,1,1,1
C019,HV,post,bot,bart,bot,2,2,1
C019,HV,post,but,bat,bat,3,1,0
C019,HV,post,bit,bit,bite,3,3,1
C019,HV,post,put,poot,poot,1,1,1
C019,HV,post,bait,bite,bait,2,2,1
C019,HV,post,bite,bit,bite,2,2,1
C019,HV,post,bart,bart,but,2,3,0
C019,HV,post,bite,bait,bite,2,2,1
C019,HV,post,bait,bait,bite,1,3,0
C019,HV,post,bird,bared,bird,3,2,0
C019,HV,post,beat,beat,bit,3,3,1
C019,HV,post,bat,but,bat,3,2,0
C019,HV,post,but,bart,but,2,2,1
C019,HV,post,bit,beat,beat,1,1,1
C019,HV,post,buoyed,board,buoyed,2,2,1
C019,HV,post,bot,but,but,1,1,1
C019,HV,post,board,buoyed,board,3,2,0
C019,HV,post,bait,bite,bite,1,1,1
C019,HV,post,bet,bet,bait,1,3,0
C019,HV,post,bert,bart,bart,1,1,1
C019,HV,post,bart,bot,bart,2,2,1
C019,HV,post,beat,bit,bit,1,1,1
C019,HV,post,bite,bit,bit,1,1,1
C019,HV,post,bit,bet,bet,2,1,0
C019,HV,post,beard,bared,bared,2,1,0
C019,HV,post,bart,bart,bot,3,3,1
C019,HV,post,but,bat,but,1,2,0
C019,HV,post,bit,bit,beat,3,3,1
C019,HV,post,but,but,bart,3,3,1
C019,HV,post,bot,bot,but,3,3,1
C019,HV,post,bat,bat,but,1,3,0
C019,HV,post,bet,bait,bet,2,2,1
C019,HV,post,bared,bird,bird,2,1,0
C019,HV,post,buoyed,buoyed,board,3,3,1
C019,HV,post,beard,bared,beard,2,2,1
C019,HV,post,bared,bared,beard,3,3,1
C019,HV,post,bit,beat,bit,2,2,1
C019,HV,post,poot,put,put,1,1,1
C019,HV,post,bet,bit,bit,1,1,1
C019,HV,post,bart,bot,bot,1,1,1
C019,HV,post,bet,bait,bait,1,1,1
C019,HV,post,bout,boat,boat,1,1,1
C019,HV,post,bit,bite,bite,1,1,1
C019,HV,post,but,bart,bart,3,1,0
C019,HV,post,bert,bert,bart,3,3,1
C019,HV,post,bird,bird,bared,2,3,0
C019,HV,post,buoyed,board,board,1,1,1
C019,HV,post,bait,bet,bet,1,1,1
C019,HV,post,bite,bite,bit,1,3,0
C019,HV,post,bit,bite,bit,1,2,0
C019,HV,post,boat,bout,bout,1,1,1
C019,HV,post,bat,but,but,1,1,1
C019,HV,post,bart,but,bart,2,2,1
C019,HV,post,bout,bout,boat,3,3,1
C019,HV,post,bart,bert,bert,1,1,1
C019,HV,post,bot,bart,bart,1,1,1
C019,HV,post,but,but,bat,3,3,1
C019,HV,post,bet,bet,bit,1,3,0
C019,HV,post,board,board,buoyed,3,3,1
C019,HV,post,bird,bared,bared,3,1,0
C019,HV,post,bot,bot,bart,3,3,1
C019,HV,post,bart,but,but,1,1,1
C019,HV,post,bait,bait,bet,3,3,1
C019,HV,post,bart,bart,bert,3,3,1
C019,HV,post,bite,bite,bait,3,3,1
C019,HV,post,but,bot,but,2,2,1
C019,HV,post,bared,bared,bird,3,3,1
C019,HV,post,put,poot,put,2,2,1
C019,HV,post,bared,beard,beard,1,1,1
C019,HV,post,boat,bout,boat,2,2,1
C019,HV,post,bared,bird,bared,3,2,0
C019,HV,post,bart,bert,bart,1,2,0
C019,HV,post,put,put,poot,3,3,1
C019,HV,post,bot,but,but,1,1,1
C019,HV,post,bared,beard,bared,3,2,0
C019,HV,post,bit,bet,bit,3,2,0
C019,HV,post,poot,poot,put,3,3,1
C019,HV,post,poot,put,poot,2,2,1
C019,HV,post,bait,bet,bait,2,2,1
C019,HV,post,board,buoyed,buoyed,1,1,1
C019,HV,post,bite,bait,bait,1,1,1
C019,HV,post,bert,bart,bert,2,2,1
C019,HV,post,boat,boat,bout,1,3,0
C019,HV,post,bet,bit,bet,2,2,1
C020,HV,post,bared,bared,beard,3,3,1
C020,HV,post,bout,bout,boat,3,3,1
C020,HV,post,bart,bert,bert,3,1,0
C020,HV,post,bert,bart,bart,2,1,0
C020,HV,post,but,bat,bat,2,1,0
C020,HV,post,bait,bite,bite,1,1,1
C020,HV,post,bet,bet,bait,3,3,1
C020,HV,post,beat,bit,beat,2,2,1
C020,HV,post,bit,beat,beat,1,1,1
C020,HV,post,bared,bared,bird,2,3,0
C020,HV,post,bit,bite,bite,1,1,1
C020,HV,post,bait,bait,bite,3,3,1
C020,HV,post,bait,bet,bait,2,2,1
C020,HV,post,bait,bet,bet,1,1,1
C020,HV,post,bit,bit,beat,3,3,1
C020,HV,post,beat,bit,bit,1,1,1
C020,HV,post,bite,bite,bait,3,3,1
C020,HV,post,but,bot,but,2,2,1
C020,HV,post,bet,bit,bit,1,1,1
C020,HV,post,bared,beard,bared,2,2,1
C020,HV,post,bite,bait,bait,1,1,1
C020,HV,post,bite,bit,bite,2,2,1
C020,HV,post,but,bart,bart,3,1,0
C020,HV,post,poot,put,poot,2,2,1
C020,HV,post,bert,bart,bert,2,2,1
C020,HV,post,boat,bout,bout,1,1,1
C020,HV,post,beard,bared,bared,3,1,0
C020,HV,post,poot,put,put,1,1,1
C020,HV,post,board,buoyed,board,2,2,1
C020,HV,post,bart,bart,but,2,3,0
C020,HV,post,bat,but,bat,3,2,0
C020,HV,post,buoyed,board,buoyed,2,2,1
C020,HV,post,bit,bit,bite,3,3,1
C020,HV,post,bart,bart,bot,3,3,1
C020,HV,post,bout,boat,bout,1,2,0
C020,HV,post,bared,bird,bared,3,2,0
C020,HV,post,bart,bert,bart,2,2,1
C020,HV,post,buoyed,buoyed,board,3,3,1
C020,HV,post,bart,bot,bart,2,2,1
C020,HV,post,poot,poot,put,3,3,1
C020,HV,post,bird,bird,bared,2,3,0
C020,HV,post,bot,but,bot,2,2,1
C020,HV,post,bet,bait,bait,1,1,1
C020,HV,post,bird,bared,bared,3,1,0
C020,HV,post,buoyed,board,board,3,1,0
C020,HV,post,bird,bared,bird,3,2,0
C020,HV,post,bat,bat,but,3,3,1
C020,HV,post,bot,but,but,2,1,0
C020,HV,post,bared,bird,bird,2,1,0
C020,HV,post,board,board,buoyed,3,3,1
C020,HV,post,bared,beard,beard,2,1,0
C020,HV,post,bait,bite,bait,1,2,0
C020,HV,post,bit,bet,bet,2,1,0
C020,HV,post,bart,but,bart,3,2,0
C020,HV,post,bert,bert,bart,3,3,1
C020,HV,post,bet,bit,bet,1,2,0
C020,HV,post,bit,bit,bet,3,3,1
C020,HV,post,bot,bart,bart,1,1,1
C020,HV,post,bart,bart,bert,3,3,1
C020,HV,post,bared,beard,beard,1,1,1
C020,HV,post,bart,but,but,3,1,0
C020,HV,post,bart,bot,bot,2,1,0
C020,HV,post,but,bot,bot,1,1,1
C020,HV,post,bite,bit,bit,1,1,1
C020,HV,post,bot,bot,but,3,3,1
C020,HV,post,put,poot,poot,3,1,0
C020,HV,post,bite,bait,bite,2,2,1
C020,HV,post,boat,bout,boat,2,2,1
C020,HV,post,but,bat,but,3,2,0
C020,HV,post,bot,bot,bart,3,3,1
C020,HV,post,bat,but,but,2,1,0
C020,HV,post,but,but,bart,1,3,0
C020,HV,post,bout,boat,boat,1,1,1
C020,HV,post,boat,boat,bout,3,3,1
C020,HV,post,bit,bet,bit,3,2,0
C020,HV,post,bet,bait,bet,1,2,0
C020,HV,post,beat,beat,bit,3,3,1
C020,HV,post,bite,bite,bit,3,3,1
C020,HV,post,put,put,poot,3,3,1
C020,HV,post,bot,bart,bot,2,2,1
C020,HV,post,bet,bet,bit,3,3,1
C020,HV,post,put,poot,put,2,2,1
C020,HV,post,bit,beat,bit,2,2,1
C020,HV,post,but,but,bat,3,3,1
C020,HV,post,bit,bite,bit,2,2,1
C020,HV,post,board,buoyed,buoyed,1,1,1
C020,HV,post,bot,but,but,2,1,0
C020,HV,post,but,bart,but,2,2,1
C020,HV,post,bait,bait,bet,3,3,1
C020,HV,post,beard,bared,beard,2,2,1
C021,HV,post,bit,bit,beat,2,3,0
C021,HV,post,bot,bot,bart,3,3,1
C021,HV,post,boat,bout,boat,1,2,0
C021,HV,post,bart,bart,but,2,3,0
C021,HV,post,bite,bite,bit,3,3,1
C021,HV,post,bout,bout,boat,1,3,0
C021,HV,post,bared,bared,beard,2,3,0
C021,HV,post,bet,bait,bait,3,1,0
C021,HV,post,bared,bird,bird,2,1,0
